Entity,Code,Year,Upper bound (%),Lower bound (%),Estimated prevalence (%)
Marshall Islands,MHL,1997,22.6,16.1,19.200001
Marshall Islands,MHL,1998,22.6,16.1,19.200001
Marshall Islands,MHL,1999,22.4,16.1,19.1
Marshall Islands,MHL,2000,22.299999,16.299999,19.1
Marshall Islands,MHL,2001,22,16.299999,19
Marshall Islands,MHL,2002,21.799999,16.200001,19
Marshall Islands,MHL,2003,21.6,16.1,18.799999
Marshall Islands,MHL,2004,21.5,16,18.700001
Marshall Islands,MHL,2005,21.299999,15.7,18.5
Marshall Islands,MHL,2006,21.200001,15.5,18.299999
Marshall Islands,MHL,2007,21.200001,15.3,18.1
Marshall Islands,MHL,2008,21,15.3,18
Marshall Islands,MHL,2009,20.799999,15.1,17.9
Marshall Islands,MHL,2010,20.799999,15,17.799999
Marshall Islands,MHL,2011,20.700001,15,17.799999
Marshall Islands,MHL,2012,20.6,15,17.700001
Mauritania,MRT,1980,11.5,7.3000002,9.3000002
Mauritania,MRT,1981,11.4,7.3000002,9.3000002
Mauritania,MRT,1982,11.6,7.4000001,9.3000002
Mauritania,MRT,1983,11.6,7.4000001,9.3999996
Mauritania,MRT,1984,11.6,7.5,9.3999996
Mauritania,MRT,1985,11.6,7.5,9.5
Mauritania,MRT,1986,11.6,7.5999999,9.5
Mauritania,MRT,1987,11.8,7.6999998,9.6000004
Mauritania,MRT,1988,11.9,7.8000002,9.6000004
Mauritania,MRT,1989,12,7.9000001,9.6999998
Mauritania,MRT,1990,12.1,8,9.8000002
Mauritania,MRT,1991,12.2,8.1999998,9.8999996
Mauritania,MRT,1992,12.4,8.1999998,10
Mauritania,MRT,1993,12.6,8.3000002,10.2
Mauritania,MRT,1994,12.7,8.3999996,10.3
Mauritania,MRT,1995,12.7,8.6000004,10.5
Mauritania,MRT,1996,12.8,8.8000002,10.6
Mauritania,MRT,1997,13,8.8999996,10.8
Mauritania,MRT,1998,13.2,9,11
Mauritania,MRT,1999,13.4,9.1000004,11.2
Mauritania,MRT,2000,13.6,9.3999996,11.4
Mauritania,MRT,2001,13.9,9.6000004,11.7
Mauritania,MRT,2002,14.3,9.8000002,11.9
Mauritania,MRT,2003,14.5,10,12.2
Mauritania,MRT,2004,14.6,10.2,12.3
Mauritania,MRT,2005,14.8,10.3,12.4
Mauritania,MRT,2006,14.9,10.3,12.4
Mauritania,MRT,2007,14.9,10.4,12.5
Mauritania,MRT,2008,15,10.6,12.6
Mauritania,MRT,2009,15,10.7,12.8
Mauritania,MRT,2010,15.1,10.7,12.9
Mauritania,MRT,2011,15.3,10.7,12.9
Mauritania,MRT,2012,15.4,10.9,13
Mauritius,MUS,1980,24.1,18.299999,21.1
Mauritius,MUS,1981,24.1,18.299999,21.1
Mauritius,MUS,1982,24.1,18.200001,21.1
Mauritius,MUS,1983,24.1,18.200001,21.1
Mauritius,MUS,1984,24.1,18.200001,21.200001
Mauritius,MUS,1985,24.200001,18.299999,21.200001
Mauritius,MUS,1986,24.200001,18.4,21.200001
Mauritius,MUS,1987,24.200001,18.4,21.299999
Mauritius,MUS,1988,24.1,18.6,21.299999
Mauritius,MUS,1989,24,18.6,21.299999
Mauritius,MUS,1990,24.1,18.799999,21.4
Mauritius,MUS,1991,24,19,21.4
Mauritius,MUS,1992,23.9,19.200001,21.5
Mauritius,MUS,1993,23.6,19.200001,21.299999
Mauritius,MUS,1994,23.299999,19,21.1
Mauritius,MUS,1995,22.9,18.799999,20.799999
Mauritius,MUS,1996,22.4,18.6,20.5
Mauritius,MUS,1997,21.799999,18.200001,20
Mauritius,MUS,1998,21.299999,17.799999,19.6
Mauritius,MUS,1999,20.5,17.200001,18.9
Mauritius,MUS,2000,19.799999,16.700001,18.200001
Mauritius,MUS,2001,19.200001,16.200001,17.700001
Mauritius,MUS,2002,18.6,15.9,17.299999
Mauritius,MUS,2003,18.299999,15.7,17
Mauritius,MUS,2004,18.200001,15.7,17
Mauritius,MUS,2005,18.4,15.6,17.1
Mauritius,MUS,2006,18.700001,15.6,17.200001
Mauritius,MUS,2007,19,15.5,17.299999
Mauritius,MUS,2008,19.299999,15.6,17.5
Mauritius,MUS,2009,19.700001,15.6,17.6
Mauritius,MUS,2010,20.1,15.7,17.9
Mauritius,MUS,2011,20.4,15.8,18.1
Mauritius,MUS,2012,20.700001,15.9,18.299999
Mexico,MEX,1980,30,22.6,26
Mexico,MEX,1981,29.200001,21.9,25.299999
Mexico,MEX,1982,28.6,21.6,24.9
Mexico,MEX,1983,28.4,21.6,24.9
Mexico,MEX,1984,28.1,21.700001,24.9
Mexico,MEX,1985,28,22,24.9
Mexico,MEX,1986,27.799999,22.6,25.1
Mexico,MEX,1987,27.9,23.1,25.4
Mexico,MEX,1988,28.1,23.6,25.700001
Mexico,MEX,1989,27.9,23.5,25.6
Mexico,MEX,1990,27.6,23.1,25.299999
Mexico,MEX,1991,27.1,22.700001,24.9
Mexico,MEX,1992,26.4,22.200001,24.299999
Mexico,MEX,1993,25.700001,21.6,23.6
Mexico,MEX,1994,24.200001,20.200001,22.1
Mexico,MEX,1995,22.6,18.799999,20.700001
Mexico,MEX,1996,21,17.299999,19.1
Mexico,MEX,1997,19,15.7,17.200001
Mexico,MEX,1998,17.200001,14.4,15.7
Mexico,MEX,1999,15.7,13.2,14.3
Mexico,MEX,2000,14.5,12.3,13.2
Mexico,MEX,2001,13.5,11.6,12.4
Mexico,MEX,2002,12.8,11,11.8
Mexico,MEX,2003,12.1,10.5,11.2
Mexico,MEX,2004,11.7,10.1,10.9
Mexico,MEX,2005,11.3,9.8000002,10.5
Mexico,MEX,2006,10.9,9.3999996,10.1
Mexico,MEX,2007,10.4,9,9.6999998
Mexico,MEX,2008,10,8.8000002,9.3999996
Mexico,MEX,2009,9.8999996,8.6999998,9.3000002
Mexico,MEX,2010,10.1,8.8999996,9.5
Mexico,MEX,2011,10.3,9.1000004,9.6999998
Mexico,MEX,2012,10.7,9.1999998,9.8999996
Micronesia,,1980,29.6,22.9,26
Micronesia,,1981,29.6,22.9,26
Micronesia,,1982,29.5,22.799999,26
Micronesia,,1983,29.4,22.799999,26
Micronesia,,1984,29.200001,22.9,26
Micronesia,,1985,29.299999,22.799999,26
Micronesia,,1986,29.200001,22.9,26
Micronesia,,1987,29.299999,22.9,26
Micronesia,,1988,29.4,22.9,26
Micronesia,,1989,29.299999,22.799999,26
Micronesia,,1990,29.299999,22.9,26
Micronesia,,1991,29.200001,22.700001,25.9
Micronesia,,1992,29.200001,22.6,25.700001
Micronesia,,1993,29.1,22.4,25.6
Micronesia,,1994,28.9,22.200001,25.4
Micronesia,,1995,28.6,22.1,25.200001
Micronesia,,1996,28.6,21.9,25.1
Micronesia,,1997,28.700001,21.9,25.1
Micronesia,,1998,28.6,22,25.1
Micronesia,,1999,28.299999,21.9,24.9
Micronesia,,2000,28.200001,21.799999,24.799999
Micronesia,,2001,28.200001,21.6,24.700001
Micronesia,,2002,28.1,21.6,24.6
Micronesia,,2003,28.1,21.6,24.5
Micronesia,,2004,28,21.5,24.4
Micronesia,,2005,27.799999,21.4,24.4
Micronesia,,2006,27.799999,21.299999,24.299999
Micronesia,,2007,27.700001,21.200001,24.299999
Micronesia,,2008,27.700001,21.200001,24.299999
Micronesia,,2009,27.700001,21.1,24.299999
Micronesia,,2010,27.700001,21,24.299999
Micronesia,,2011,27.700001,21,24.299999
Micronesia,,2012,27.700001,21,24.299999
Moldova,MDA,1980,28.6,23.1,25.799999
Moldova,MDA,1981,28.6,23.1,25.799999
Moldova,MDA,1982,28.700001,23.299999,25.9
Moldova,MDA,1983,28.799999,23.5,26
Moldova,MDA,1984,28.799999,23.5,26.1
Moldova,MDA,1985,28.9,23.5,26.1
Moldova,MDA,1986,28.9,23.5,26.200001
Moldova,MDA,1987,28.9,23.6,26.200001
Moldova,MDA,1988,28.799999,23.6,26.200001
Moldova,MDA,1989,29,23.700001,26.200001
Moldova,MDA,1990,29,23.700001,26.200001
Moldova,MDA,1991,28.5,23.4,25.9
Moldova,MDA,1992,27.799999,22.700001,25.1
Moldova,MDA,1993,27.1,22,24.5
Moldova,MDA,1994,26.1,21.1,23.6
Moldova,MDA,1995,25.299999,20.4,22.9
Moldova,MDA,1996,24.4,19.799999,22.200001
Moldova,MDA,1997,23.4,18.799999,21.200001
Moldova,MDA,1998,22.6,18.1,20.4
Moldova,MDA,1999,22,17.5,19.799999
Moldova,MDA,2000,21.5,17.200001,19.299999
Moldova,MDA,2001,21.1,17.1,19.1
Moldova,MDA,2002,20.9,17.1,19
Moldova,MDA,2003,20.799999,17.200001,19
Moldova,MDA,2004,20.799999,17.5,19.200001
Moldova,MDA,2005,21,17.700001,19.4
Moldova,MDA,2006,20.700001,17.6,19.200001
Moldova,MDA,2007,20.6,17.5,19.1
Moldova,MDA,2008,20.799999,17.5,19.1
Moldova,MDA,2009,20.9,17.6,19.200001
Moldova,MDA,2010,21.1,17.799999,19.4
Moldova,MDA,2011,21.9,18.4,20.1
Moldova,MDA,2012,22.799999,19,20.9
Mongolia,MNG,1980,23.4,18.5,20.9
Mongolia,MNG,1981,23.5,18.5,20.9
Mongolia,MNG,1982,23.6,18.5,21
Mongolia,MNG,1983,23.700001,18.6,21.1
Mongolia,MNG,1984,23.9,18.700001,21.200001
Mongolia,MNG,1985,24,18.799999,21.4
Mongolia,MNG,1986,24.1,19,21.5
Mongolia,MNG,1987,24.299999,19,21.6
Mongolia,MNG,1988,24.6,19,21.700001
Mongolia,MNG,1989,24.799999,19.1,21.799999
Mongolia,MNG,1990,24.9,19.299999,21.9
Mongolia,MNG,1991,24.9,19.4,21.9
Mongolia,MNG,1992,24.799999,19.299999,21.9
Mongolia,MNG,1993,24.799999,19.299999,21.9
Mongolia,MNG,1994,24.700001,19.4,21.9
Mongolia,MNG,1995,24.700001,19.299999,21.9
Mongolia,MNG,1996,24.700001,19.299999,21.9
Mongolia,MNG,1997,24.700001,19.6,22.1
Mongolia,MNG,1998,24.799999,19.799999,22.200001
Mongolia,MNG,1999,24.799999,20.1,22.299999
Mongolia,MNG,2000,24.799999,20.4,22.5
Mongolia,MNG,2001,24.799999,20.6,22.6
Mongolia,MNG,2002,24.799999,20.9,22.700001
Mongolia,MNG,2003,24.700001,21.1,22.799999
Mongolia,MNG,2004,24.700001,21.299999,22.9
Mongolia,MNG,2005,24.799999,21.6,23.200001
Mongolia,MNG,2006,24.9,21.799999,23.299999
Mongolia,MNG,2007,25.1,22.1,23.6
Mongolia,MNG,2008,25.4,22.299999,23.9
Mongolia,MNG,2009,25.9,22.5,24.200001
Mongolia,MNG,2010,26.299999,22.6,24.6
Mongolia,MNG,2011,27,22.799999,25
Mongolia,MNG,2012,27.700001,23.1,25.4
Montenegro,MNE,1980,30.299999,23.5,27
Montenegro,MNE,1981,30.4,23.6,27
Montenegro,MNE,1982,30.4,23.700001,27.1
Montenegro,MNE,1983,30.6,23.799999,27.299999
Montenegro,MNE,1984,30.9,23.799999,27.4
Montenegro,MNE,1985,30.9,23.799999,27.5
Montenegro,MNE,1986,31,23.799999,27.5
Montenegro,MNE,1987,30.9,23.700001,27.4
Montenegro,MNE,1988,30.9,23.700001,27.299999
Montenegro,MNE,1989,30.799999,23.6,27.200001
Montenegro,MNE,1990,30.6,23.6,27.1
Montenegro,MNE,1991,30.6,23.6,27
Montenegro,MNE,1992,30.700001,23.700001,27.1
Montenegro,MNE,1993,31,24,27.299999
Montenegro,MNE,1994,31.200001,24.299999,27.5
Montenegro,MNE,1995,31.1,24.4,27.6
Montenegro,MNE,1996,31.200001,24.4,27.700001
Montenegro,MNE,1997,31.1,24.5,27.700001
Montenegro,MNE,1998,31.1,24.5,27.700001
Montenegro,MNE,1999,31,24.5,27.799999
Montenegro,MNE,2000,31,24.6,27.799999
Montenegro,MNE,2001,31.1,24.5,27.799999
Montenegro,MNE,2002,31.1,24.5,27.799999
Montenegro,MNE,2003,31.1,24.6,27.799999
Montenegro,MNE,2004,31,24.5,27.700001
Montenegro,MNE,2005,30.799999,24.6,27.700001
Montenegro,MNE,2006,30.700001,24.4,27.5
Montenegro,MNE,2007,30.4,24.200001,27.299999
Montenegro,MNE,2008,30.200001,23.9,27.1
Montenegro,MNE,2009,30,23.799999,26.9
Montenegro,MNE,2010,29.700001,23.700001,26.700001
Montenegro,MNE,2011,29.6,23.5,26.6
Montenegro,MNE,2012,29.5,23.5,26.5
Morocco,MAR,1980,15.8,11.2,13.5
Morocco,MAR,1981,15.8,11.2,13.5
Morocco,MAR,1982,15.9,11.1,13.5
Morocco,MAR,1983,16,11.2,13.5
Morocco,MAR,1984,16.200001,11.2,13.6
Morocco,MAR,1985,16.200001,11.3,13.6
Morocco,MAR,1986,16.299999,11.4,13.6
Morocco,MAR,1987,16.200001,11.5,13.7
Morocco,MAR,1988,16.299999,11.5,13.7
Morocco,MAR,1989,16.1,11.5,13.7
Morocco,MAR,1990,16.200001,11.5,13.7
Morocco,MAR,1991,16.200001,11.6,13.7
Morocco,MAR,1992,16.200001,11.7,13.8
Morocco,MAR,1993,16.299999,11.7,13.9
Morocco,MAR,1994,16.200001,11.8,13.9
Morocco,MAR,1995,16,11.8,13.9
Morocco,MAR,1996,16,11.9,13.9
Morocco,MAR,1997,15.8,11.9,13.9
Morocco,MAR,1998,15.6,12.1,13.8
Morocco,MAR,1999,15.4,12.3,13.8
Morocco,MAR,2000,15.3,12.4,13.8
Morocco,MAR,2001,15.1,12.5,13.8
Morocco,MAR,2002,14.9,12.5,13.7
Morocco,MAR,2003,15,12.4,13.7
Morocco,MAR,2004,15,12.3,13.6
Morocco,MAR,2005,15.1,12.1,13.6
Morocco,MAR,2006,15.3,12,13.5
Morocco,MAR,2007,15.3,11.8,13.5
Morocco,MAR,2008,15.2,11.6,13.5
Morocco,MAR,2009,15.3,11.5,13.4
Morocco,MAR,2010,15.4,11.4,13.4
Morocco,MAR,2011,15.6,11.3,13.4
Morocco,MAR,2012,15.7,11.3,13.5
Mozambique,MOZ,1980,14.4,10.3,12.3
Mozambique,MOZ,1981,14.3,10.3,12.3
Mozambique,MOZ,1982,14.3,10.3,12.2
Mozambique,MOZ,1983,14.2,10.3,12.2
Mozambique,MOZ,1984,14.2,10.2,12.1
Mozambique,MOZ,1985,14.1,10.1,12
Mozambique,MOZ,1986,14,10.1,11.9
Mozambique,MOZ,1987,13.8,9.8999996,11.7
Mozambique,MOZ,1988,13.6,9.8000002,11.5
Mozambique,MOZ,1989,13.4,9.6999998,11.4
Mozambique,MOZ,1990,13.3,9.6000004,11.3
Mozambique,MOZ,1991,13.3,9.6000004,11.3
Mozambique,MOZ,1992,13.3,9.6000004,11.3
Mozambique,MOZ,1993,13.3,9.6000004,11.3
Mozambique,MOZ,1994,13.4,9.6999998,11.4
Mozambique,MOZ,1995,13.4,9.8000002,11.4
Mozambique,MOZ,1996,13.3,9.8000002,11.4
Mozambique,MOZ,1997,13.3,9.8999996,11.4
Mozambique,MOZ,1998,13.2,9.8999996,11.4
Mozambique,MOZ,1999,12.9,10,11.4
Mozambique,MOZ,2000,12.7,10.1,11.3
Mozambique,MOZ,2001,12.5,10.2,11.3
Mozambique,MOZ,2002,12.4,10.4,11.3
Mozambique,MOZ,2003,12.4,10.5,11.4
Mozambique,MOZ,2004,12.5,10.6,11.5
Mozambique,MOZ,2005,12.6,10.7,11.6
Mozambique,MOZ,2006,12.6,10.6,11.6
Mozambique,MOZ,2007,12.6,10.5,11.5
Mozambique,MOZ,2008,12.5,10.3,11.4
Mozambique,MOZ,2009,12.5,10.2,11.3
Mozambique,MOZ,2010,12.3,10.1,11.1
Mozambique,MOZ,2011,12.1,10,11
Mozambique,MOZ,2012,12.2,9.8999996,11
Myanmar,MMR,1980,24.4,19,21.5
Myanmar,MMR,1981,24.200001,19,21.5
Myanmar,MMR,1982,24.1,19,21.5
Myanmar,MMR,1983,24,18.799999,21.4
Myanmar,MMR,1984,24,18.700001,21.299999
Myanmar,MMR,1985,24,18.6,21.299999
Myanmar,MMR,1986,23.9,18.6,21.299999
Myanmar,MMR,1987,24,18.5,21.299999
Myanmar,MMR,1988,24,18.6,21.4
Myanmar,MMR,1989,24,18.700001,21.5
Myanmar,MMR,1990,24.200001,18.799999,21.6
Myanmar,MMR,1991,24.4,18.9,21.6
Myanmar,MMR,1992,24.299999,19.1,21.6
Myanmar,MMR,1993,24.1,19,21.6
Myanmar,MMR,1994,24,19,21.4
Myanmar,MMR,1995,23.799999,18.799999,21.200001
Myanmar,MMR,1996,23.299999,18.799999,21
Myanmar,MMR,1997,22.9,18.700001,20.700001
Myanmar,MMR,1998,22.6,18.6,20.5
Myanmar,MMR,1999,22.1,18.4,20.200001
Myanmar,MMR,2000,21.4,18.299999,19.9
Myanmar,MMR,2001,20.9,18.1,19.6
Myanmar,MMR,2002,20.700001,18.1,19.4
Myanmar,MMR,2003,20.5,17.9,19.299999
Myanmar,MMR,2004,20.299999,17.5,19
Myanmar,MMR,2005,20,17.200001,18.6
Myanmar,MMR,2006,19.700001,16.9,18.299999
Myanmar,MMR,2007,19.4,16.6,18
Myanmar,MMR,2008,19.200001,16.4,17.799999
Myanmar,MMR,2009,19.1,16.200001,17.6
Myanmar,MMR,2010,19,16.1,17.5
Myanmar,MMR,2011,19.200001,15.9,17.5
Myanmar,MMR,2012,19.299999,15.8,17.5
Namibia,NAM,1980,20.200001,15.3,17.6
Namibia,NAM,1981,20.299999,15.2,17.5
Namibia,NAM,1982,20.200001,15.1,17.5
Namibia,NAM,1983,20.200001,15,17.4
Namibia,NAM,1984,20.1,14.9,17.4
Namibia,NAM,1985,20.1,14.9,17.4
Namibia,NAM,1986,20.1,14.9,17.4
Namibia,NAM,1987,20.1,15,17.4
Namibia,NAM,1988,20.299999,15,17.5
Namibia,NAM,1989,20.4,15.1,17.6
Namibia,NAM,1990,20.5,15.3,17.6
Namibia,NAM,1991,20.5,15.2,17.700001
Namibia,NAM,1992,20.6,15.4,17.799999
Namibia,NAM,1993,20.5,15.5,17.9
Namibia,NAM,1994,20.6,15.7,18
Namibia,NAM,1995,20.6,15.8,18.1
Namibia,NAM,1996,20.4,16,18.1
Namibia,NAM,1997,20,15.9,17.9
Namibia,NAM,1998,19.5,15.9,17.700001
Namibia,NAM,1999,19.1,15.8,17.5
Namibia,NAM,2000,18.700001,15.8,17.200001
Namibia,NAM,2001,17.9,15.3,16.5
Namibia,NAM,2002,17.200001,14.7,15.9
Namibia,NAM,2003,16.6,14.2,15.4
Namibia,NAM,2004,16.200001,13.8,15
Namibia,NAM,2005,15.9,13.5,14.7
Namibia,NAM,2006,15.7,13.2,14.5
Namibia,NAM,2007,15.6,13,14.3
Namibia,NAM,2008,15.6,12.9,14.3
Namibia,NAM,2009,15.7,12.8,14.3
Namibia,NAM,2010,16,12.9,14.4
Namibia,NAM,2011,16.299999,12.9,14.5
Namibia,NAM,2012,16.6,12.8,14.6
Nepal,NPL,1980,38,30.4,34.299999
Nepal,NPL,1981,38.099998,30.6,34.400002
Nepal,NPL,1982,38.099998,30.9,34.5
Nepal,NPL,1983,38.299999,30.9,34.599998
Nepal,NPL,1984,38.299999,30.9,34.599998
Nepal,NPL,1985,38.5,30.9,34.700001
Nepal,NPL,1986,38.5,30.9,34.700001
Nepal,NPL,1987,38.599998,30.9,34.799999
Nepal,NPL,1988,38.5,31,34.799999
Nepal,NPL,1989,38.5,31.1,34.900002
Nepal,NPL,1990,38.799999,31.299999,35.099998
Nepal,NPL,1991,38.900002,31.5,35.400002
Nepal,NPL,1992,39.200001,32.099998,35.799999
Nepal,NPL,1993,39.599998,32.599998,36.200001
Nepal,NPL,1994,40,33.099998,36.599998
Nepal,NPL,1995,40.299999,33.599998,36.900002
Nepal,NPL,1996,40.299999,33.900002,37.099998
Nepal,NPL,1997,39.599998,34,36.799999
Nepal,NPL,1998,38.900002,34,36.400002
Nepal,NPL,1999,38.200001,33.900002,35.900002
Nepal,NPL,2000,37.299999,33.700001,35.5
Nepal,NPL,2001,36.5,33.299999,34.799999
Nepal,NPL,2002,34.900002,32,33.5
Nepal,NPL,2003,33.400002,30.700001,32
Nepal,NPL,2004,31.9,29.1,30.4
Nepal,NPL,2005,30.200001,27.5,28.799999
Nepal,NPL,2006,28.799999,25.9,27.299999
Nepal,NPL,2007,27.6,24.799999,26.200001
Nepal,NPL,2008,26.9,23.9,25.4
Nepal,NPL,2009,26.200001,23.200001,24.700001
Nepal,NPL,2010,25.799999,22.700001,24.200001
Nepal,NPL,2011,25.6,22.299999,23.9
Nepal,NPL,2012,25.700001,22,23.799999
Netherlands,NLD,1980,31.1,28.1,29.4
Netherlands,NLD,1981,30.299999,27.799999,29.1
Netherlands,NLD,1982,29.799999,27.6,28.700001
Netherlands,NLD,1983,29.5,27.4,28.4
Netherlands,NLD,1984,29.200001,27.1,28.1
Netherlands,NLD,1985,29,26.799999,27.9
Netherlands,NLD,1986,28.700001,26.700001,27.700001
Netherlands,NLD,1987,28.6,26.6,27.5
Netherlands,NLD,1988,28.299999,26.5,27.299999
Netherlands,NLD,1989,28.1,26.4,27.200001
Netherlands,NLD,1990,28,26.299999,27.1
Netherlands,NLD,1991,27.9,26.200001,27
Netherlands,NLD,1992,27.700001,26,26.9
Netherlands,NLD,1993,27.6,26,26.799999
Netherlands,NLD,1994,27.6,26,26.799999
Netherlands,NLD,1995,27.6,25.9,26.799999
Netherlands,NLD,1996,27.700001,25.799999,26.799999
Netherlands,NLD,1997,27.799999,25.799999,26.799999
Netherlands,NLD,1998,27.799999,25.9,26.799999
Netherlands,NLD,1999,27.700001,25.700001,26.6
Netherlands,NLD,2000,27.299999,25.299999,26.299999
Netherlands,NLD,2001,26.9,24.9,25.9
Netherlands,NLD,2002,26.299999,24.5,25.4
Netherlands,NLD,2003,25.799999,23.9,24.799999
Netherlands,NLD,2004,25.200001,23.200001,24.200001
Netherlands,NLD,2005,24.6,22.700001,23.6
Netherlands,NLD,2006,23.9,22.1,23
Netherlands,NLD,2007,23.299999,21.4,22.299999
Netherlands,NLD,2008,22.799999,20.6,21.700001
Netherlands,NLD,2009,22.5,20,21.200001
Netherlands,NLD,2010,22.6,19.5,21
Netherlands,NLD,2011,22.700001,19.1,20.9
Netherlands,NLD,2012,23,18.799999,20.799999
New Zealand,NZL,1980,34.5,30.4,32.400002
New Zealand,NZL,1981,34,30.700001,32.299999
New Zealand,NZL,1982,33.400002,30.700001,32
New Zealand,NZL,1983,32.799999,30.5,31.6
New Zealand,NZL,1984,31.9,29.9,30.9
New Zealand,NZL,1985,31,29,30
New Zealand,NZL,1986,30,28.1,29
New Zealand,NZL,1987,29,27.200001,28.1
New Zealand,NZL,1988,28.1,26.4,27.200001
New Zealand,NZL,1989,27.4,25.700001,26.5
New Zealand,NZL,1990,26.9,25.200001,26
New Zealand,NZL,1991,26.700001,25,25.9
New Zealand,NZL,1992,26.799999,25,25.9
New Zealand,NZL,1993,26.700001,25,25.799999
New Zealand,NZL,1994,26.4,24.799999,25.6
New Zealand,NZL,1995,26.1,24.6,25.299999
New Zealand,NZL,1996,25.700001,24.4,25
New Zealand,NZL,1997,25.6,24.200001,24.9
New Zealand,NZL,1998,25.4,24,24.700001
New Zealand,NZL,1999,25.200001,23.700001,24.5
New Zealand,NZL,2000,24.9,23.4,24.200001
New Zealand,NZL,2001,24.6,23,23.799999
New Zealand,NZL,2002,24.200001,22.6,23.4
New Zealand,NZL,2003,23.6,22,22.799999
New Zealand,NZL,2004,22.700001,21.1,21.9
New Zealand,NZL,2005,21.4,20,20.700001
New Zealand,NZL,2006,20.1,18.799999,19.4
New Zealand,NZL,2007,19,17.6,18.299999
New Zealand,NZL,2008,18.299999,16.799999,17.5
New Zealand,NZL,2009,17.9,16.200001,17
New Zealand,NZL,2010,17.799999,15.8,16.799999
New Zealand,NZL,2011,17.9,15.5,16.700001
New Zealand,NZL,2012,18.1,15.5,16.799999
Nicaragua,NIC,1980,19,13.4,16
Nicaragua,NIC,1981,18.5,13.2,15.7
Nicaragua,NIC,1982,18.1,12.8,15.3
Nicaragua,NIC,1983,17.700001,12.6,15
Nicaragua,NIC,1984,17.299999,12.4,14.7
Nicaragua,NIC,1985,16.799999,12.1,14.3
Nicaragua,NIC,1986,16.5,11.8,14
Nicaragua,NIC,1987,16.1,11.5,13.7
Nicaragua,NIC,1988,15.8,11.2,13.4
Nicaragua,NIC,1989,15.4,10.9,13
Nicaragua,NIC,1990,15,10.6,12.7
Nicaragua,NIC,1991,14.7,10.4,12.4
Nicaragua,NIC,1992,14.4,10,12.1
Nicaragua,NIC,1993,14.1,9.8000002,11.8
Nicaragua,NIC,1994,13.9,9.5,11.5
Nicaragua,NIC,1995,13.6,9.3000002,11.3
Nicaragua,NIC,1996,13.4,9.1999998,11.1
Nicaragua,NIC,1997,13,9,10.9
Nicaragua,NIC,1998,12.7,8.8000002,10.7
Nicaragua,NIC,1999,12.6,8.6999998,10.6
Nicaragua,NIC,2000,12.6,8.6999998,10.5
Nicaragua,NIC,2001,12.7,8.8000002,10.5
Nicaragua,NIC,2002,12.6,8.8000002,10.5
Nicaragua,NIC,2003,12.5,8.8000002,10.5
Nicaragua,NIC,2004,12.5,8.8000002,10.5
Nicaragua,NIC,2005,12.5,8.8999996,10.6
Nicaragua,NIC,2006,12.5,8.8000002,10.6
Nicaragua,NIC,2007,12.6,8.8000002,10.6
Nicaragua,NIC,2008,12.5,8.8999996,10.6
Nicaragua,NIC,2009,12.6,8.8000002,10.7
Nicaragua,NIC,2010,12.6,8.8999996,10.7
Nicaragua,NIC,2011,12.7,8.8999996,10.8
Nicaragua,NIC,2012,12.7,9.1000004,10.9
Niger,NER,1980,6.9000001,4.4000001,5.4000001
Niger,NER,1981,6.8000002,4.3000002,5.4000001
Niger,NER,1982,6.8000002,4.3000002,5.4000001
Niger,NER,1983,6.9000001,4.1999998,5.3000002
Niger,NER,1984,6.9000001,4.1999998,5.3000002
Niger,NER,1985,6.9000001,4.0999999,5.3000002
Niger,NER,1986,6.8000002,4.1999998,5.3000002
Niger,NER,1987,6.8000002,4.1999998,5.3000002
Niger,NER,1988,6.8000002,4.3000002,5.4000001
Niger,NER,1989,6.8000002,4.3000002,5.4000001
Niger,NER,1990,6.8000002,4.3000002,5.4000001
Niger,NER,1991,6.8000002,4.4000001,5.4000001
Niger,NER,1992,6.8000002,4.4000001,5.4000001
Niger,NER,1993,6.8000002,4.3000002,5.4000001
Niger,NER,1994,6.8000002,4.3000002,5.4000001
Niger,NER,1995,6.8000002,4.3000002,5.4000001
Niger,NER,1996,6.8000002,4.3000002,5.4000001
Niger,NER,1997,6.6999998,4.3000002,5.4000001
Niger,NER,1998,6.6999998,4.3000002,5.4000001
Niger,NER,1999,6.5999999,4.3000002,5.4000001
Niger,NER,2000,6.5999999,4.3000002,5.4000001
Niger,NER,2001,6.5,4.3000002,5.3000002
Niger,NER,2002,6.3000002,4.3000002,5.3000002
Niger,NER,2003,6.0999999,4.3000002,5.1999998
Niger,NER,2004,6,4.3000002,5.0999999
Niger,NER,2005,5.9000001,4.3000002,5
Niger,NER,2006,5.8000002,4.3000002,5
Niger,NER,2007,5.6999998,4.3000002,4.9000001
Niger,NER,2008,5.5999999,4.3000002,4.9000001
Niger,NER,2009,5.5999999,4.3000002,4.9000001
Niger,NER,2010,5.5999999,4.3000002,4.9000001
Niger,NER,2011,5.6999998,4.4000001,5
Niger,NER,2012,5.8000002,4.4000001,5
Nigeria,NGA,1980,11.8,7.6999998,9.5
Nigeria,NGA,1981,11.8,7.6999998,9.5
Nigeria,NGA,1982,11.8,7.8000002,9.5
Nigeria,NGA,1983,11.7,7.8000002,9.5
Nigeria,NGA,1984,11.5,7.8000002,9.5
Nigeria,NGA,1985,11.3,7.9000001,9.3999996
Nigeria,NGA,1986,11.2,8,9.3999996
