Entity,Code,Year,70+ years old (deaths),5-14 years old (deaths),15-49 years old (deaths),50-69 years old (deaths),Under-5s (deaths)
South Sudan,SSD,1995,72.9458080746,8.25129972494,31.54279506,84.8977657094,316.38815986
South Sudan,SSD,2000,102.602201627,9.94033661907,37.4901699239,110.028078695,343.199570139
South Sudan,SSD,2005,132.406300187,11.2949847671,44.5175896218,124.317606426,360.583357297
South Sudan,SSD,2006,142.08819593,12.4161693548,47.9956221669,130.338053419,376.912449925
South Sudan,SSD,2010,162.21776736,12.1718026152,49.1001366054,130.944907074,370.40961059
South Sudan,SSD,2016,205.38219016,11.3005178031,57.5003708296,153.67641622,320.840092555
Southeast Asia,,1990,19453.7910006,1704.52510552,6088.92562158,15174.5559837,31060.9592844
Southeast Asia,,1995,22634.8149498,1303.13092208,6663.18585085,17715.2589853,24491.2407098
Southeast Asia,,2000,27382.1494267,1008.34389866,7849.91284557,20348.7933283,18663.157828
Southeast Asia,,2005,31095.0175518,891.37636095,8772.27091345,22776.5577397,14356.0616721
Southeast Asia,,2006,31587.095768,852.676545345,8937.01429752,23148.7921744,13339.7200682
Southeast Asia,,2010,33056.997244,691.770151188,9264.68772893,24553.511849,9718.55152566
Southeast Asia,,2016,35379.7390524,527.086093001,9064.15167916,28034.1133045,5438.19811409
Southern Latin America,,1990,4207.49471924,27.1132188904,335.245338799,1608.44918897,543.073976836
Southern Latin America,,1995,4366.35830529,24.1506951904,339.18856285,1603.11662048,391.805942657
Southern Latin America,,2000,4646.8606456,20.8256217591,321.527827024,1553.09401171,238.999671759
Southern Latin America,,2005,4676.17576641,19.0910615859,298.044428073,1479.59534694,170.199297245
Southern Latin America,,2006,4626.61784952,19.7761611258,300.82430445,1480.19068228,162.534099263
Southern Latin America,,2010,4733.59667644,17.4745575042,315.369878808,1526.1180155,141.130760366
Southern Latin America,,2016,4835.63319099,14.4890955649,308.156331744,1546.89835411,101.680920775
Southern Sub-Saharan Africa,,1990,2144.9506365,175.61652196,973.465792976,1479.44560117,2748.1685021
Southern Sub-Saharan Africa,,1995,2409.09005059,148.127099044,813.893345036,1587.37609748,2190.27943008
Southern Sub-Saharan Africa,,2000,3422.35845208,168.476463478,1200.63223228,2273.53350476,2288.25529774
Southern Sub-Saharan Africa,,2005,3773.88293942,202.292888451,1380.73987861,2411.4905688,2150.79543782
Southern Sub-Saharan Africa,,2006,3871.12665155,208.565243139,1335.00382814,2483.35722107,2109.52963201
Southern Sub-Saharan Africa,,2010,3931.99414721,222.704534079,991.086918566,2617.40121988,1605.86987773
Southern Sub-Saharan Africa,,2016,3522.86142176,198.785786821,1006.98032591,2476.42418855,994.869506164
Spain,ESP,1990,5344.3619667,8.19569655545,163.672553766,1307.98391477,35.594707263
Spain,ESP,1995,4817.00611468,4.04264265519,149.344166602,1119.46882854,15.0302809197
Spain,ESP,2000,4502.78209589,2.83438985427,132.227261629,953.386703238,11.0310054216
Spain,ESP,2005,4222.58419031,2.23630296766,115.633936889,752.68315959,11.2014175907
Spain,ESP,2006,4087.90120667,2.15816241446,111.250356898,713.736128773,10.9291221495
Spain,ESP,2010,3726.92905926,1.86592170272,92.7359129124,623.322694565,9.64004539261
Spain,ESP,2016,3714.75451449,1.75613193069,82.4771759513,596.982413836,6.64119134805
Sri Lanka,LKA,1990,994.452394564,21.8567065048,197.990715044,474.484939141,205.404854419
Sri Lanka,LKA,1995,1028.04737479,14.2242771519,219.30764236,591.610261417,74.9998541012
Sri Lanka,LKA,2000,1159.4008797,11.1146805282,216.636640811,673.165323088,52.3849120917
Sri Lanka,LKA,2005,1326.37954105,12.5140122854,187.135066929,690.647522922,60.098154794
Sri Lanka,LKA,2006,1399.74806725,10.1808436941,188.546279914,717.662211735,43.5574611621
Sri Lanka,LKA,2010,1491.80199127,7.62104707159,175.255028617,809.950805116,30.4001273969
Sri Lanka,LKA,2016,1508.82503029,5.38455452714,140.18737218,808.975558223,10.1494266549
Sub-Saharan Africa,,1990,8544.13118506,1239.33488269,4198.50651539,8298.55902961,30092.696214
Sub-Saharan Africa,,1995,9803.72985523,1239.40672005,4448.32862106,9282.15993586,28495.7325408
Sub-Saharan Africa,,2000,12034.2462714,1312.21845108,5260.48909104,10955.1669472,27058.6868335
Sub-Saharan Africa,,2005,12860.8571762,1367.2593949,5429.20621506,11315.768294,23928.8655534
Sub-Saharan Africa,,2006,12987.2647196,1399.75957757,5354.80099991,11337.1611364,23442.5824401
Sub-Saharan Africa,,2010,13447.5475874,1444.69143241,4980.85403173,11551.984648,20796.3742846
Sub-Saharan Africa,,2016,13972.7966035,1313.83869466,5155.17234816,11898.5193137,15443.8036932
Sudan,SDN,1990,219.659144463,3.81229360389,85.4746540833,221.884811156,101.614040301
Sudan,SDN,1995,188.484241241,2.30078112442,67.1657579854,183.432736393,49.3058710429
Sudan,SDN,2000,221.840966176,2.11786555697,70.9057551813,204.290056426,40.4295117959
Sudan,SDN,2005,262.742670293,2.23534446068,79.9616626534,236.152736469,36.6228109328
Sudan,SDN,2006,275.415619292,2.38035016957,83.95049012,245.799524534,38.2499515652
Sudan,SDN,2010,323.529323481,2.96645358241,99.33539829,276.31924038,46.0772159661
Sudan,SDN,2016,287.840356846,1.62910290581,78.1932766833,231.321298558,17.8652510583
Suriname,SUR,1990,16.8187713561,0.557006923639,4.8552725129,14.7356267897,8.47799832091
Suriname,SUR,1995,18.8514440359,0.595504433245,5.1619592032,15.9099927262,7.74978534262
Suriname,SUR,2000,24.1500151872,0.626637093198,5.70166093009,18.8377336914,7.77823591262
Suriname,SUR,2005,30.6754661995,0.517503622337,5.93009513761,20.4296814349,6.88490629631
Suriname,SUR,2006,31.9758903986,0.523500667101,6.00709170965,20.6308540462,6.73593670386
Suriname,SUR,2010,35.5087650105,0.493917903983,6.13479911944,21.0518024136,5.54436363903
Suriname,SUR,2016,38.8304297925,0.401206918703,5.53971161174,23.8971253867,3.81670723777
Swaziland,SWZ,1990,19.5561696377,1.4404792084,7.29910551217,17.9790896647,18.9982633607
Swaziland,SWZ,1995,19.9331339584,1.48277189329,6.63913623418,15.8297705888,19.4289715353
Swaziland,SWZ,2000,27.3064532535,2.03086842474,10.423402963,23.5064773472,34.4112347001
Swaziland,SWZ,2005,30.8803034654,1.72375733264,11.1268334008,28.5811963087,36.9108177921
Swaziland,SWZ,2006,31.1918187351,1.58904297123,10.6974216183,28.530215266,34.1200116955
Swaziland,SWZ,2010,31.2715513737,1.32908217615,9.62836453741,27.9257871997,26.9885064829
Swaziland,SWZ,2016,32.384877487,1.08452327014,8.65268955312,26.3596729699,18.0437422737
Sweden,SWE,1990,628.45452073,0.513917564648,38.0300730363,234.099504798,3.59993723364
Sweden,SWE,1995,555.404309025,0.367767048948,32.6665961031,184.639202588,1.82245220208
Sweden,SWE,2000,456.419212838,0.306380730182,26.1302969344,149.332028303,1.06867378039
Sweden,SWE,2005,375.811086056,0.193144516542,22.4806401482,132.471210115,0.905021235916
Sweden,SWE,2006,363.123299795,0.170838648834,21.6923312548,130.048444588,0.892687748143
Sweden,SWE,2010,318.60611352,0.146450374403,19.8524819715,121.411633192,0.895918636422
Sweden,SWE,2016,315.011590109,0.127455655795,18.674962792,115.110290506,0.692735940585
Switzerland,CHE,1990,405.954155231,0.592412315736,22.5508539497,134.18047552,5.11261837698
Switzerland,CHE,1995,393.122774389,0.521271726745,19.1439652962,115.942432775,2.39349203667
Switzerland,CHE,2000,330.53574809,0.395289703624,15.1222898501,94.1872231204,2.00214668295
Switzerland,CHE,2005,275.327256312,0.300952688206,14.7323883914,79.7420197156,1.53343151902
Switzerland,CHE,2006,268.445391764,0.274843623502,14.2872043992,78.1629571915,1.43179199965
Switzerland,CHE,2010,246.910261659,0.18028891956,13.281218041,72.3509508508,1.12532337196
Switzerland,CHE,2016,253.71948391,0.137412342653,10.9705628243,68.4494780068,0.9478295522
Syria,SYR,1990,367.786680409,17.1710017562,171.677221503,366.070174746,276.949926167
Syria,SYR,1995,463.91125865,15.3092704416,197.919897671,421.466651235,166.74902127
Syria,SYR,2000,557.51615135,12.7401106735,223.388518754,449.180881906,86.3622801927
Syria,SYR,2005,557.851957907,19.5822257225,200.113234158,455.514346013,79.8198821801
Syria,SYR,2006,559.691200091,20.2001700789,198.774126201,460.79099623,87.7222282262
Syria,SYR,2010,556.700022789,19.2008322927,198.098759646,447.165664586,94.8366415918
Syria,SYR,2016,584.556914574,10.344839817,159.604479588,454.421058962,31.0239887671
Taiwan,TWN,1990,1328.94340892,10.1821117362,182.231828318,714.175822987,14.2038072298
Taiwan,TWN,1995,1505.9937919,7.50395259312,193.047445571,719.041005364,14.5164643294
Taiwan,TWN,2000,1678.21155825,5.70500985914,196.433660744,674.810089707,12.6569113253
Taiwan,TWN,2005,1657.89826419,3.79999629632,160.000931881,581.436070002,7.41901392923
Taiwan,TWN,2006,1632.46980858,3.47733167625,151.234886841,560.764040471,6.76581861444
Taiwan,TWN,2010,1783.42667147,2.60044616025,125.530704749,520.289687506,5.02717471598
Taiwan,TWN,2016,2224.90176067,1.94365619837,114.276425842,622.905278523,4.63435396916
Tajikistan,TJK,1990,527.718956942,81.0464455416,107.048799246,367.511040471,1747.13816118
Tajikistan,TJK,1995,419.638290755,105.267032203,126.918415296,363.892025529,1051.21204676
Tajikistan,TJK,2000,328.755776576,63.828823118,93.950121086,259.660021169,403.455496997
Tajikistan,TJK,2005,277.765806422,26.8557074475,65.773594776,192.141721397,201.160059538
Tajikistan,TJK,2006,263.199004628,23.0891653767,66.3258639329,177.559207285,177.87484448
Tajikistan,TJK,2010,247.221603603,16.0627213782,63.016157269,161.06025573,152.530809263
Tajikistan,TJK,2016,214.096536136,15.0953066729,66.4672237339,197.916196885,162.544634772
Tanzania,TZA,1990,550.228439601,141.980346578,297.181093454,529.889179868,3933.61932771
Tanzania,TZA,1995,630.780289734,146.419071942,336.29089319,613.562925168,3880.80006041
Tanzania,TZA,2000,767.004744258,129.833905314,348.510549163,663.12279924,3033.29744498
Tanzania,TZA,2005,775.216335559,120.351201847,293.603897688,645.754150738,2366.55950079
Tanzania,TZA,2006,798.836063726,125.360679132,294.634415335,647.312980283,2385.60242348
Tanzania,TZA,2010,972.441465464,136.997984627,323.111862811,712.399152686,2123.55994401
Tanzania,TZA,2016,1174.23939035,133.288736761,383.638658121,827.834109035,1589.68872932
Thailand,THA,1990,2379.03159441,176.570526319,544.561822051,1335.49038085,1011.95674942
Thailand,THA,1995,2548.66604129,103.456998869,646.804207482,1564.35102436,512.118798848
Thailand,THA,2000,2727.78105396,73.2513532975,771.257021831,1723.94398406,293.444672488
Thailand,THA,2005,3491.53972689,44.226746997,712.924388838,1860.24138995,173.891113252
Thailand,THA,2006,3615.72670609,40.9040843522,715.645880146,1861.47452891,159.731027735
Thailand,THA,2010,3512.46017461,21.7704689232,610.559078871,1702.45596837,90.9316827559
Thailand,THA,2016,3998.22736591,14.6232584178,527.700389005,1912.44177088,42.2158736693
Timor,TLS,1990,13.1247827427,3.86771444431,10.5597203248,18.3305291243,131.189274882
Timor,TLS,1995,15.0994978307,3.57903972366,10.4679826709,21.6328569336,97.7795515577
Timor,TLS,2000,16.7552227255,3.26070699866,7.16934358693,20.6269515497,58.3053498359
Timor,TLS,2005,22.0407057948,3.10147384037,6.59611599934,24.1418414226,43.4299636572
Timor,TLS,2006,23.0084212331,2.86447511619,6.22444510287,24.5560611973,43.8815285512
Timor,TLS,2010,31.8162397507,2.11678381894,6.03243197157,30.5265966203,39.5873424811
Timor,TLS,2016,42.1776201457,1.57551146571,6.10819741935,28.4231005994,22.3972423827
Togo,TGO,1990,63.3203628797,10.6884128274,30.5250670176,60.0650382018,214.566456558
Togo,TGO,1995,76.9967749828,11.6474283728,36.2138825774,70.1445829357,219.855854793
Togo,TGO,2000,84.0488451101,11.338324139,43.7323831481,83.0064846508,209.983656702
Togo,TGO,2005,81.0550446793,10.0220562954,46.1638034122,87.8155835842,172.46764585
Togo,TGO,2006,79.105924506,9.62545702572,45.7007783426,86.1594036131,158.870751331
Togo,TGO,2010,77.0458886075,8.12704680027,45.3787049427,81.9299782399,119.44945873
Togo,TGO,2016,81.7546436697,6.03833718528,43.5366795841,82.4294808172,71.2362980472
Tonga,TON,1990,5.69187239182,0.077471639395,1.35825407681,5.30620602799,1.09134995937
Tonga,TON,1995,6.11432660823,0.0792624198775,1.33924777328,5.31809795209,1.05010847115
Tonga,TON,2000,7.33360806741,0.0800375162175,1.42760088056,5.237671763,0.992983511934
Tonga,TON,2005,8.79985113956,0.072144960993,1.50282253322,4.99621671264,0.863101907481
Tonga,TON,2006,8.99994941799,0.0705404928142,1.48858849052,4.93290475434,0.843073364502
Tonga,TON,2010,9.89377038161,0.069889416927,1.52379382573,5.08582745753,0.761271185399
Tonga,TON,2016,10.4961775394,0.0626008473897,1.54503295892,5.56061564996,0.498658084159
Trinidad and Tobago,TTO,1990,92.9203567749,1.59822353734,20.9546429278,79.8669186541,7.98410916456
Trinidad and Tobago,TTO,1995,97.3661901877,1.05967037879,22.3267833891,80.10300434,4.41041434114
Trinidad and Tobago,TTO,2000,98.1240399455,0.58165967388,20.1543448268,81.7109295785,3.01223986596
Trinidad and Tobago,TTO,2005,93.8591333038,0.380931805416,18.1143225069,75.3421411357,2.50264236667
Trinidad and Tobago,TTO,2006,93.082601008,0.378945624192,17.1522840972,74.0563955889,2.29735394475
Trinidad and Tobago,TTO,2010,92.3675857262,0.244161795656,14.5605211096,72.309931738,1.73984953503
Trinidad and Tobago,TTO,2016,105.212426246,0.255265526399,12.9863946748,83.1572325538,1.28303636495
Tropical Latin America,,1990,7681.91783552,289.292675263,1742.41017969,4978.8940587,5578.09839214
Tropical Latin America,,1995,8459.35343991,222.671505737,1882.19879386,5440.27198338,3772.52627366
Tropical Latin America,,2000,8529.75392478,156.98402779,1866.32255639,5356.42778845,2116.4616592
Tropical Latin America,,2005,8519.99441988,123.515942366,1790.46840479,5263.29397213,1280.6414256
Tropical Latin America,,2006,8502.55591097,118.645058894,1776.92185737,5220.31325809,1163.82165884
Tropical Latin America,,2010,8773.27471419,96.5974817436,1812.68618394,5248.53754514,808.844583473
Tropical Latin America,,2016,12460.9561913,88.335403597,2261.64149157,7301.50349201,705.623371214
Tunisia,TUN,1990,548.072921541,21.0747347531,114.647093694,411.874090626,261.293760187
Tunisia,TUN,1995,679.174341893,15.3942089199,124.949900717,444.945260935,119.481556485
Tunisia,TUN,2000,703.294409821,10.6887586812,127.918231412,441.574109251,53.7955092148
Tunisia,TUN,2005,723.264040194,7.4155233187,117.091782432,401.449484242,30.8717945735
Tunisia,TUN,2006,716.392176182,6.88811781559,114.229358922,388.950297759,28.6428614803
Tunisia,TUN,2010,723.600455359,5.46096476257,105.450713028,369.354001281,23.0719645823
Tunisia,TUN,2016,837.774582719,4.35719310439,101.019646396,431.024483255,12.9459889776
Turkey,TUR,1990,4886.12929174,170.264932528,619.168277766,2187.33067558,5803.70452529
Turkey,TUR,1995,5947.30910192,156.494629048,660.255939676,2376.23242593,3760.03845179
Turkey,TUR,2000,5402.05357967,114.332859428,507.213418595,2128.87264889,1964.03860625
Turkey,TUR,2005,4703.35983505,73.7559463573,410.480874991,1814.1822845,776.716824721
Turkey,TUR,2006,4597.39970075,65.6266916195,387.513019188,1763.59889858,603.470634812
Turkey,TUR,2010,4606.10496214,37.2803698509,330.864133852,1860.23755211,313.805818781
Turkey,TUR,2016,5368.0846158,29.7668439647,361.021463003,2034.39465619,147.650629824
Turkmenistan,TKM,1990,295.160185991,28.5478156483,80.2423415899,284.487870255,1134.17889349
Turkmenistan,TKM,1995,303.641922313,31.6745245787,107.592469255,329.345918531,882.471747826
Turkmenistan,TKM,2000,329.650411801,31.1058319282,132.907870715,320.935010711,578.692129413
Turkmenistan,TKM,2005,317.74883209,21.7049453915,130.233202589,303.002293051,364.353798389
Turkmenistan,TKM,2006,317.382984418,19.7273855673,127.735082024,298.626529067,337.141426875
Turkmenistan,TKM,2010,315.627239799,13.4201165929,112.751892404,295.576650894,261.21154067
Turkmenistan,TKM,2016,304.722204603,11.7767299139,110.400250097,378.580249896,203.325523931
Uganda,UGA,1990,223.943059573,25.4601394807,106.618221261,239.504170741,634.650972241
Uganda,UGA,1995,280.022853932,33.3185549196,136.904850347,274.414655118,751.121112937
Uganda,UGA,2000,337.701837577,43.6757591826,157.917855468,290.721608594,879.246995017
Uganda,UGA,2005,415.408607432,55.3303184416,171.589759115,303.598911615,976.692628405
Uganda,UGA,2006,415.027900896,57.9522823477,173.135912641,299.674966312,973.337132619
Uganda,UGA,2010,397.236066195,55.1861630214,159.600443269,268.230595774,776.320668129
Uganda,UGA,2016,379.402988285,46.8964447019,155.706561607,235.349720218,496.156795908
Ukraine,UKR,1990,10864.5730098,23.6204414937,350.206168584,4338.62046966,270.962592298
Ukraine,UKR,1995,11094.6069757,21.1783367638,615.500954202,5341.92517321,162.928759199
Ukraine,UKR,2000,11029.2295781,17.3467515195,639.433135253,4758.6912694,111.177207716
Ukraine,UKR,2005,11168.7855135,11.2702937753,705.076696855,5273.14005057,66.6481574541
Ukraine,UKR,2006,10665.0862876,9.61294495727,654.707653061,4841.90898884,60.762987106
Ukraine,UKR,2010,10019.8985732,6.61871307229,449.894891593,3439.3121654,48.398120166
Ukraine,UKR,2016,9112.75513032,5.35067286485,334.60480314,3281.23506042,34.2164902326
United Arab Emirates,ARE,1990,26.675912996,0.496135556971,33.2124583387,32.5893066506,7.01388181868
United Arab Emirates,ARE,1995,34.8893185138,0.478088664646,46.3993880902,39.9047186312,4.90238084257
United Arab Emirates,ARE,2000,38.6915725965,0.434933107728,52.7451911832,48.5873820617,3.21765204815
United Arab Emirates,ARE,2005,41.3196665044,0.275162058748,66.2073976465,60.5420856343,1.93738146976
United Arab Emirates,ARE,2006,42.4441650496,0.267684766177,72.5098873523,65.6326474349,1.71925674145
United Arab Emirates,ARE,2010,49.7878878959,0.29335453308,116.633973122,104.941151859,2.60429938628
United Arab Emirates,ARE,2016,77.9075273159,0.331540848534,149.870007549,225.528410212,2.23627090949
United Kingdom,GBR,1990,5895.17374626,8.03097490941,286.533775374,2112.55718297,64.1867793402
United Kingdom,GBR,1995,5477.80989083,6.62686097,276.585441459,1747.84084167,39.555281689
United Kingdom,GBR,2000,4146.4260069,4.61164329542,222.645634508,1317.00912579,28.3752410227
United Kingdom,GBR,2005,3213.00158833,3.30954541368,192.201155295,1012.92515539,21.3683272662
United Kingdom,GBR,2006,3096.85020143,3.28449481678,188.813516647,973.498813957,21.8252025961
United Kingdom,GBR,2010,2785.44620577,2.69839035355,169.583704587,857.235318624,19.4614953674
United Kingdom,GBR,2016,2976.75110003,2.50810664276,152.617520992,864.958922498,15.967429244
United States,USA,1990,11108.9385682,32.3840949038,1446.08159415,6620.7128523,264.118273418
United States,USA,1995,11414.6153236,27.9860119128,1513.96623556,5877.69925546,176.738024405
United States,USA,2000,11123.6121789,22.8196038337,1454.14066635,5149.2137079,128.597817435
United States,USA,2005,9147.93487557,17.6313000931,1387.39436347,4879.96751452,104.312359399
United States,USA,2006,8825.12936608,16.3791761407,1358.84044654,4877.18228267,101.117244316
United States,USA,2010,8048.08125729,13.2856957917,1191.67985396,4963.46702021,73.1989075125
United States,USA,2016,8604.60756812,12.7335298784,1161.93839238,5785.25071211,63.9594922216
United States Virgin Islands,VIR,1990,3.23346063844,0.019842578187,0.813436575648,2.85166123057,0.141053177522
United States Virgin Islands,VIR,1995,4.06939551992,0.0148691539129,0.776861762692,3.38173653826,0.10523052087
United States Virgin Islands,VIR,2000,4.44920687239,0.010541104237,0.583416284876,3.47215934269,0.0548062279732
United States Virgin Islands,VIR,2005,5.09681309108,0.00809650436429,0.541309606586,3.83140846392,0.0482847999049
United States Virgin Islands,VIR,2006,5.45149240139,0.00809619378727,0.561607252692,4.06903790434,0.0481948305843
United States Virgin Islands,VIR,2010,6.61502345461,0.00774097185466,0.580900596704,4.77504518997,0.0435920397212
United States Virgin Islands,VIR,2016,8.6111037251,0.00600482333086,0.46909412359,4.53189101344,0.0245775526447
Uruguay,URY,1990,409.36116869,0.876936419511,19.7587548008,127.530988298,29.7104860948
Uruguay,URY,1995,410.103937441,0.888326128149,18.4627684362,118.077403137,27.0951779455
Uruguay,URY,2000,355.469342995,0.783379034571,15.0913438895,95.7652978899,17.4352560446
Uruguay,URY,2005,317.342777496,0.709530013268,13.5543539526,80.9049040468,12.8913162399
Uruguay,URY,2006,310.138100078,0.731032072457,13.6984463793,79.3390885064,11.8675597059
Uruguay,URY,2010,292.144377797,0.649342855369,13.3811836866,73.7160901919,8.49148214852
Uruguay,URY,2016,274.239510792,0.455899752706,12.8128122781,69.4129096268,5.38024962143
Uzbekistan,UZB,1990,956.616956907,31.1412936551,131.52310827,567.440839441,930.725413669
Uzbekistan,UZB,1995,1396.34441758,66.9034534001,258.724326231,994.585283802,1259.99013311
Uzbekistan,UZB,2000,1911.89568726,85.7526059754,363.953118252,1206.14143635,1136.49095672
Uzbekistan,UZB,2005,2330.12972265,82.5062455066,480.42530156,1387.94634579,1181.6509919
Uzbekistan,UZB,2006,2292.90351772,76.8525130961,500.265709823,1346.08839704,1159.0609807
Uzbekistan,UZB,2010,2164.7501348,59.3586328579,507.613283715,1257.18191471,974.771846381
Uzbekistan,UZB,2016,1923.87484818,43.7507738636,465.037913211,1518.14766598,615.743817373
Vanuatu,VUT,1990,5.80301289209,0.129271278557,3.622939899,7.13785131728,2.00852911079
Vanuatu,VUT,1995,6.5594752662,0.148224100364,4.52001775954,8.68095393454,2.62250351813
Vanuatu,VUT,2000,7.14883537166,0.191990926483,5.3101509756,9.96963408873,3.78167861513
Vanuatu,VUT,2005,7.99316786566,0.174679916995,6.69210757729,12.9525816114,3.55864097895
Vanuatu,VUT,2006,8.28779345599,0.169474441088,6.9463441439,13.8375099921,3.44109893993
Vanuatu,VUT,2010,10.718727373,0.186502201418,8.21786912891,17.2566700115,3.61069887266
Vanuatu,VUT,2016,14.7387963503,0.193028585904,8.99960978511,21.4264003944,2.95753271607
Venezuela,VEN,1990,666.35223054,17.2003735782,158.045476496,431.530476892,247.245096959
Venezuela,VEN,1995,723.628136007,13.8945759243,170.894881244,448.13048377,177.564005544
Venezuela,VEN,2000,788.197684984,10.7957594561,176.526693505,458.702745412,121.484164895
Venezuela,VEN,2005,839.429125336,9.41768934421,175.959603676,483.618119195,103.779013381
Venezuela,VEN,2006,867.947452508,9.28224147986,184.100346443,509.902751011,101.148904622
Venezuela,VEN,2010,989.404987729,9.19230741352,201.813654211,604.981648247,107.252735519
Venezuela,VEN,2016,1242.24418577,8.3868748312,216.677036581,785.779007279,90.094995775
Vietnam,VNM,1990,3778.96393173,46.196411919,451.235253294,1885.61868429,1951.92866707
Vietnam,VNM,1995,4789.56133109,46.3374618663,549.284827568,2088.3086642,1384.2363132
Vietnam,VNM,2000,6206.934924,45.3045893038,708.449092814,2407.21287115,1030.55077668
Vietnam,VNM,2005,6809.56696057,34.5706017,776.673698454,2368.32537801,821.726504393
Vietnam,VNM,2006,6799.51639685,32.2533182687,779.864919763,2373.67297702,792.553150771
Vietnam,VNM,2010,6801.49207969,25.2636582557,765.992027523,2524.01738942,670.844999824
Vietnam,VNM,2016,6828.33592371,19.0310994481,691.250949077,3102.60048672,409.803538513
Wales,,1990,321.43531264,0.515777405471,15.691657317,128.686491217,2.06315296451
Wales,,1995,281.994834755,0.351092862893,14.2483891612,102.092985478,1.62809518717
Wales,,2000,219.166137021,0.301702121645,11.9360680404,77.6894258247,1.16806736357
Wales,,2005,170.534980596,0.187846494,10.4206672695,57.0661728887,0.740301355795
Wales,,2006,166.576974244,0.192781190858,10.3944520882,55.0349074231,0.740380679858
Wales,,2010,166.45213906,0.146335656755,9.83725129167,51.7061695587,0.702187590917
Wales,,2016,183.900078789,0.134139932254,8.84739890282,55.6842725738,0.573933831704
Western Europe,,1990,32253.8181845,50.359242812,1603.49970982,11040.4991522,304.798217647
Western Europe,,1995,29445.1738725,35.7660378394,1515.78599674,9552.5204771,161.387720154
Western Europe,,2000,26082.688904,27.3632704222,1316.99923904,7946.3958244,118.956741718
Western Europe,,2005,23080.3757535,20.742888453,1113.90374988,6485.54801621,92.6022363737
Western Europe,,2006,22541.2758024,19.4716135328,1077.18076137,6206.88061056,89.7435133656
Western Europe,,2010,21215.3473957,16.0353130274,942.046952257,5453.3909167,77.6273442429
Western Europe,,2016,21927.1346352,13.7146480304,822.527237079,5280.07416394,58.6531295287
Western Sub-Saharan Africa,,1990,2553.24784275,429.777506764,1189.41663324,2704.28184084,10015.5498424
Western Sub-Saharan Africa,,1995,2995.40022435,446.950634896,1366.78432729,3098.94310135,9629.440814
Western Sub-Saharan Africa,,2000,3574.98003904,496.839024417,1665.76175008,3711.24904309,9539.24265583
Western Sub-Saharan Africa,,2005,3863.27488841,518.436551482,1774.42130694,3966.7774802,8567.16601172
Western Sub-Saharan Africa,,2006,3864.64982552,534.819913993,1759.8739305,3937.07607157,8388.85430372
Western Sub-Saharan Africa,,2010,3895.85091852,554.056170555,1698.49493996,3881.39321802,7670.89013823
Western Sub-Saharan Africa,,2016,4282.0834058,526.938741931,1744.7883034,4096.68403276,6188.47913275
World,OWID_WRL,1990,375542.587569,10782.5446139,61859.0080177,225722.709349,272134.811789
World,OWID_WRL,1995,412586.569624,9913.87604609,70287.9192942,240724.715321,206167.670753
World,OWID_WRL,2000,425140.628282,8099.38891743,71924.8604513,240848.753113,150944.941465
World,OWID_WRL,2005,432739.373892,6263.35324659,69481.5042582,238529.121486,110408.210017
World,OWID_WRL,2006,432615.512793,6037.63109018,69423.6484436,235669.277699,104956.195556
World,OWID_WRL,2010,457142.056824,5480.8219867,69882.6510721,240700.891909,86226.5532602
World,OWID_WRL,2016,488613.311679,4380.22337864,69400.6113219,267936.735523,53599.8981001
Yemen,YEM,1990,506.456711543,36.6266008011,206.752948833,463.600960423,1192.34184803
Yemen,YEM,1995,789.04236465,38.2399771287,268.957366028,575.850145537,992.218542803
Yemen,YEM,2000,905.991780723,42.8748246547,310.682764627,714.046923731,811.74577089
Yemen,YEM,2005,916.681969376,42.4525637001,341.316693508,874.216442218,645.555250703
Yemen,YEM,2006,888.514049019,38.7250410219,334.096940682,880.079409429,579.793501041
Yemen,YEM,2010,806.378038978,30.4092321981,319.581963509,912.819966324,454.224167667
Yemen,YEM,2016,868.123961657,24.5021931491,366.297021367,1035.41950995,291.255527352
Zambia,ZMB,1990,132.852845294,39.7482843996,97.3122516944,147.538421349,1281.76025005
Zambia,ZMB,1995,179.870063578,36.7139952719,141.205994495,214.012074811,1083.11936617
Zambia,ZMB,2000,207.343436794,29.0104557692,153.509422227,251.611047898,761.631841981
Zambia,ZMB,2005,214.179265854,26.8229004973,129.277387718,228.78395118,578.909715352
Zambia,ZMB,2006,220.588064383,27.408832602,128.317794231,227.913352064,568.844644769
Zambia,ZMB,2010,261.52673052,29.6696780811,131.700472491,229.439456732,494.391784055
Zambia,ZMB,2016,251.970666222,22.5111700944,117.623298506,185.500533308,302.828666604
Zimbabwe,ZWE,1990,189.352560067,18.6596534833,75.0410801636,161.044441314,415.608136856
Zimbabwe,ZWE,1995,216.817965647,18.9182162344,71.3297233434,173.475677889,429.400490151
Zimbabwe,ZWE,2000,312.317928488,22.4106772324,124.953142835,250.161329701,413.718952154
Zimbabwe,ZWE,2005,363.177550351,22.0598619316,145.772577718,264.827463844,367.312944374
Zimbabwe,ZWE,2006,360.000645195,22.1458476531,144.491845147,262.843595889,371.625199704
Zimbabwe,ZWE,2010,364.961602592,24.6829699889,146.578443625,268.521282256,391.452820706
Zimbabwe,ZWE,2016,333.95252323,22.9956230365,143.454751153,248.524326863,288.278072794
